#Results for query "config from cloud.resource where cloud.accountgroup= 'cloud_governance_team_qa' and api.name= 'aws-ssm-parameter' AND json.rule = ((tags[*].key != Project) or (tags[*].key != Component) or (tags[*].key != Environment) or (tags[*].key != Department) or (tags[*].key != Contact))" executed for time range from: Dec 28, 2021 15.05 MST America/Denver, to: Dec 29, 2021 15.05 MST America/Denver and executed by michelle.griffith1@maxar.com
Resource Name,Service,Account,Region,Last Modified,Deleted
service-catalog-puppet-spoke-version,AWS Systems Manager,mxr-governance-qa-sectools,AWS Virginia,"Mar 16, 2021 17.00 MDT America/Denver",false
/apps/account-inventory/appsync-prod-key,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Mar 09, 2021 08.52 MST America/Denver",false
/account-inventory/appsync-url,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Mar 09, 2021 08.28 MST America/Denver",false
/apps/account-inventory/ldap-prod-password,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 23, 2021 22.39 MST America/Denver",false
/apps/account-inventory/vpc-appsync-dev-endpoint,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 18, 2021 06.53 MST America/Denver",false
/apps/account-inventory/appsync-dev-endpoint,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 18, 2021 06.10 MST America/Denver",false
/apps/account-inventory/appsync-dev-key,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 18, 2021 06.10 MST America/Denver",false
/apps/account-inventory/appsync-qa-key,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 15, 2021 22.55 MST America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 15, 2021 22.55 MST America/Denver",false
/apps/account-inventory/appsync-qa-endpoint,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 15, 2021 22.55 MST America/Denver",false
/apps/account-inventory/account-inventory-qa-url,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 15, 2021 22.55 MST America/Denver",false
/apps/account-inventory/ldap-prod-username,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 15, 2021 22.55 MST America/Denver",false
/apps/account-inventory/vpc-appsync-qa-endpoint,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Feb 15, 2021 22.55 MST America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-tools,AWS Virginia,"Feb 15, 2021 22.49 MST America/Denver",false
/maxar-governance/drawbridge/default/ec2,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"Feb 15, 2021 22.33 MST America/Denver",false
/maxar-governance/drawbridge/default/iam,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"Feb 15, 2021 22.33 MST America/Denver",false
/maxar-governance/drawbridge/default/notifications,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"Feb 15, 2021 22.33 MST America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-sectools-govcloud,AWS Virginia,"Feb 15, 2021 22.28 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Oregon,"Feb 15, 2021 22.27 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS California,"Feb 15, 2021 22.26 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Ohio,"Feb 15, 2021 22.26 MST America/Denver",false
/governance/account-factory/puppet-account/commercial,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
/servicecatalog-puppet/org-iam-role-arn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
/governance/account-factory/aws-service-catalog-account-creation/productid,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
/governance/account-factory/puppet-account/govcloud,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
/governance/account-factory/govcloud-account-onboard/APIURL,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-logging,AWS Virginia,"Feb 15, 2021 22.25 MST America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Sao Paulo,"Feb 15, 2021 22.24 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Sao Paulo,"Feb 15, 2021 22.24 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Paris,"Feb 15, 2021 22.23 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS London,"Feb 15, 2021 22.22 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Ireland,"Feb 15, 2021 22.22 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Frankfurt,"Feb 15, 2021 22.20 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Canada,"Feb 15, 2021 22.20 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Sydney,"Feb 15, 2021 22.19 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Singapore,"Feb 15, 2021 22.18 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Mumbai,"Feb 15, 2021 22.18 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Seoul,"Feb 15, 2021 22.17 MST America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Tokyo,"Feb 15, 2021 22.16 MST America/Denver",false
